StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       44,      00,   190709,   5.32,   68.5,   2.17,   2.17,   1.77,   2.17,    147,     30,    .94,    .68,    .19,    .79,    .11,    .44,    .79,   57.2,   79.7,
       44,      00,   190710,   1.48,   51.9,    1.6,    1.6,  -1.04,   1.07,      2,    410,  -1.03,    .11,    .02,    .25,    .08,   -.39,    .58,   38.7,   65.1,
       44,      00,   190711,    4.9,   43.2,   2.33,   2.33,   2.67,   2.33,      0,    648,   1.29,    .23,    .67,     .8,    .64,    .07,    1.1,   33.7,   52.8,
       44,      00,   190712,   4.08,   37.4,   2.58,   2.58,   1.49,   2.58,      0,    852,    .69,   1.33,    .47,    .41,     .9,    .33,    .97,   27.6,   47.3,
       44,      00,   190801,   3.93,   33.1,   2.72,   2.72,    1.2,   2.72,      0,    976,    .63,    .81,   1.34,    .85,     .9,    .73,    .97,   23.2,   43.1,
       44,      00,   190802,   3.86,   31.6,   2.91,   2.91,   1.43,   2.91,      0,    939,    .72,    .89,   1.03,   1.11,   1.19,      1,   1.24,   22.5,   40.8,
       44,      00,   190803,   3.57,   49.3,   2.35,   2.35,   -.79,   1.96,      5,    502,   -.04,    .46,    .63,    .71,    .62,   1.04,   1.08,   37.4,   61.2,
       44,      00,   190804,   2.66,   56.8,   1.66,   1.66,  -1.32,    .68,      6,    255,   -.57,   -.48,    .05,    .96,    .69,    .77,   1.14,   44.4,   69.1,
       44,      00,   190805,   4.77,   64.4,   1.77,   1.77,    .83,   1.09,     77,     88,    .62,    .14,   -.01,    .66,    .88,   1.01,   1.51,   53.2,   75.5,
       44,      00,   190806,   4.57,   70.1,   2.05,   2.05,   1.38,   1.84,    176,     10,    .49,    .71,    .31,    .59,    .71,    .63,    1.6,   58.8,   81.4,
       44,      00,   190807,   5.18,   75.4,   2.18,   2.18,   1.04,   2.18,    345,      0,    .54,    .64,     .8,    .55,   1.22,    .98,   1.44,   64.9,   85.9,
       44,      00,   190808,   6.82,   71.9,   3.13,   3.13,   3.51,   3.13,    222,      4,   1.39,   1.38,   1.31,    .99,   1.32,    1.4,   1.12,   61.9,   81.8,
       44,      00,   190809,   2.74,   65.2,   2.84,   2.84,     .1,   2.82,     80,     63,   -.26,    .72,     .8,    .73,    .88,    .94,   1.09,     53,   77.4,
       44,      00,   190810,   3.92,   55.9,      3,      3,   1.36,      3,     12,    276,    .54,    .05,    .83,   1.04,    .92,   1.39,    .75,   43.5,   68.4,
       44,      00,   190811,   1.51,   45.7,   2.31,   2.31,  -1.15,   1.77,      0,    582,   -.94,   -.18,   -.43,    .59,    .48,    .81,    .63,   33.4,     58,
       44,      00,   190812,   3.78,   37.9,   2.43,   2.43,   1.08,   2.28,      0,    843,    .47,   -.34,    .03,    .58,    .63,    .79,    .79,   28.1,   47.7,
       44,      00,   190901,   2.36,   38.8,   1.77,   1.77,  -1.21,   1.08,      0,    838,   -.64,   -.11,   -.66,    .14,    .59,    .48,    .83,   28.8,   48.7,
       44,      00,   190902,   3.18,   43.2,   1.48,   1.48,   -.33,    .62,      0,    606,    .23,   -.34,    .02,   -.44,    .44,    .39,    .93,   31.7,   54.8,
       44,      00,   190903,    3.4,   42.7,   1.27,   1.27,   -.17,    .33,      0,    692,   -.17,    .05,   -.37,   -.23,    .21,    .34,    .94,   31.8,   53.6,
       44,      00,   190904,   3.49,   54.5,    1.2,    1.2,    .17,    .31,      2,    318,    .17,   -.12,    .04,    -.4,    .11,    .47,    .87,   42.3,   66.7,
       44,      00,   190905,   4.41,   62.5,   1.31,   1.31,    .72,    .66,     54,    117,    .38,    .38,    .12,    .04,   -.27,    .41,   1.05,   50.1,   74.9,
       44,      00,   190906,   6.16,   72.6,   2.21,   2.21,   3.08,   2.21,    243,      2,   1.43,   1.25,   1.13,    .49,    .39,    .69,   1.05,   62.5,   82.7,
       44,      00,   190907,   3.22,   72.3,    -.3,   1.68,    -.9,   1.21,    256,      2,  -1.06,    .48,    .54,    .32,   -.08,    .33,   1.05,   60.7,     84,
       44,      00,   190908,   3.99,   71.6,   -.24,   1.53,    .09,   1.05,    216,      3,    .04,   -.68,    .24,    .19,    .11,   -.15,   1.06,   60.5,   82.6,
       44,      00,   190909,   2.79,     65,   -.37,   1.22,   -.46,    .49,     78,     65,   -.23,   -.34,   -.81,    .12,   -.18,   -.13,    .65,   54.5,   75.5,
       44,      00,   190910,    1.9,   52.1,    -.7,    .73,  -1.09,   -.47,      2,    398,   -.69,   -.82,   -.78,   -.19,   -.25,   -.53,    .65,   38.4,   65.8,
       44,      00,   190911,    .79,   49.7,  -1.75,  -1.75,  -3.37,  -1.75,      0,    454,  -1.67,  -1.62,  -1.44,   -.91,   -.72,   -.71,    .05,     37,   62.3,
       44,      00,   190912,   2.68,   31.6,  -1.91,  -1.91,  -1.03,  -1.91,      0,   1040,   -.38,  -1.45,  -1.56,  -1.72,   -.71,    -.9,   -.02,   21.7,   41.5,
       44,      00,   191001,   3.71,   34.4,  -1.43,  -1.43,    .85,   -.96,      0,    955,    .48,    .03,   -.88,  -1.18,   -.66,   -.65,   -.09,   24.2,   44.6,
       44,      00,   191002,   2.62,   34.7,  -1.42,  -1.42,    -.4,  -1.07,      0,    848,   -.21,    .13,   -.12,  -1.22,   -.93,   -.75,   -.26,   24.4,     45,
       44,      00,   191003,   1.57,   51.1,  -2.49,  -2.49,  -3.66,  -2.49,     10,    441,  -1.94,  -1.48,   -.89,  -1.94,  -1.85,  -1.08,    -.5,   37.6,   64.6,
       44,      00,   191004,   4.74,   55.8,    .54,  -1.69,   1.63,   -.92,      4,    264,   1.13,   -.43,   -.47,   -.93,  -1.25,   -.85,   -.24,   43.6,     68,
       44,      00,   191005,   3.33,   60.7,    .39,  -1.61,    -.3,   -.93,     35,    155,   -.39,    .47,    -.6,   -.53,   -1.3,  -1.07,    -.5,   48.5,   72.9,
       44,      00,   191006,   6.39,     68,   1.74,   1.74,   4.16,   1.74,    128,     24,   1.55,    .88,   1.28,    .31,    -.6,  -1.04,   -.27,     58,     78,
       44,      00,   191007,   5.06,   74.9,   1.89,   1.89,      1,   1.89,    325,      0,    .45,   1.34,    .89,    .28,   -.23,   -.68,   -.23,   64.7,   85.2,
       44,      00,   191008,   3.65,   71.7,    .01,    1.7,    .02,   1.64,    227,      3,   -.18,      0,    .83,    .21,    .06,   -.69,   -.69,   61.7,   81.6,
       44,      00,   191009,   2.41,   69.2,   -.37,   1.16,  -1.11,     .5,    161,     20,   -.48,   -.66,    -.4,    .47,   -.09,   -.74,   -.71,   58.4,     80,
       44,      00,   191010,   4.06,   59.1,   -.17,    1.2,    .48,    .72,     27,    203,    .61,   -.02,   -.26,    .37,    .02,   -.37,   -.69,   47.2,     71,
       44,      00,   191011,   1.34,   39.5,   -.57,    .66,  -1.24,   -.42,      0,    756,   -1.1,   -.19,   -.56,    .17,   -.19,   -.33,   -.71,   29.2,   49.8,
       44,      00,   191012,   2.85,     30,    .07,    .66,     .2,   -.31,      0,   1096,   -.24,   -.97,   -.34,   -.62,    .22,   -.26,    -.8,   20.5,   39.4,
       44,      00,   191101,   4.25,     39,    .47,   1.01,   1.24,    .52,      0,    815,    .83,    .38,   -.31,   -.52,    .13,   -.17,   -.54,   28.6,   49.3,
       44,      00,   191102,   2.17,   39.6,   -.46,   -.46,  -1.38,   -.46,      0,    727,   -.59,    .18,      0,   -.55,    .03,   -.22,   -.69,   29.1,   50.1,
       44,      00,   191103,   3.41,   42.3,   -.45,   -.45,   -.11,   -.45,      0,    711,   -.16,    -.5,    .03,   -.25,   -.62,    .11,   -.66,   30.3,   54.3,
       44,      00,   191104,   3.91,   49.9,    .48,    .48,   1.44,    .48,      0,    452,    .51,    .12,   -.22,   -.34,   -.56,   -.07,   -.61,   39.2,   60.7,
       44,      00,   191105,    .95,     67,  -1.42,  -1.42,  -4.27,  -1.42,    127,     46,  -2.35,  -1.42,  -1.22,   -.86,  -1.02,   -.52,  -1.16,   52.8,   81.1,
       44,      00,   191106,   3.83,   72.3,  -1.56,  -1.56,   -.85,  -1.56,    229,      4,   -.03,  -1.67,  -1.11,   -.82,   -.84,  -1.01,  -1.43,   60.6,     84,
       44,      00,   191107,   2.98,   75.2,  -2.33,  -2.33,  -2.79,  -2.33,    345,      0,  -1.28,   -.87,  -1.99,  -1.54,  -1.53,  -1.36,  -1.57,   62.8,   87.4,
       44,      00,   191108,   6.69,   74.8,    .56,  -1.53,   1.67,   -.74,    316,      0,   1.34,    .42,    .28,   -.59,   -.53,   -.76,  -1.26,   63.7,   85.9,
       44,      00,   191109,   2.59,   70.2,   -.53,   -1.9,  -1.58,  -1.74,    175,     17,   -.36,    .62,   -.01,   -.65,   -.64,    -.7,  -1.19,   60.2,   80.3,
       44,      00,   191110,   4.37,   57.5,    .16,  -1.54,    .49,  -1.11,     15,    257,    .77,    .17,    .88,   -.46,    -.6,   -.69,    -.8,   47.5,   67.6,
       44,      00,   191111,   3.68,     42,    .43,   -1.1,    .85,   -.26,      0,    679,    .62,    .87,    .36,    .46,   -.22,   -.31,   -.44,   31.2,   52.7,
       44,      00,   191112,    3.8,   40.3,    .69,   -.68,    .92,    .54,      0,    765,    .49,    .72,    .93,    .62,    .01,   -.09,   -.19,   30.5,   50.1,
       44,      00,   191201,   2.56,   26.5,    .43,    -.8,   -.56,    .17,      0,   1208,   -.44,    .01,    .34,    .81,   -.27,   -.43,   -.38,   17.2,   35.8,
       44,      00,   191202,   2.94,   31.2,    .44,   -.66,    .16,    .33,      0,    952,    .05,   -.36,    .01,    .19,    .31,   -.24,   -.35,   21.1,   41.3,
       44,      00,   191203,   7.17,     42,      2,      2,   4.82,      2,      0,    717,   2.12,   1.51,    1.1,    1.3,   1.14,    .44,    .38,   31.8,   52.3,
       44,      00,   191204,    3.3,   56.7,   1.65,   1.65,   -.45,   1.37,      6,    257,    .01,   1.72,   1.34,   1.05,   1.39,    .31,     .2,   44.9,   68.5,
       44,      00,   191205,   5.34,   64.1,      2,      2,   1.57,      2,     73,     91,      1,    .75,   1.91,   1.26,    1.1,   1.15,    .45,   52.3,     76,
       44,      00,   191206,   3.71,   69.4,   1.91,   1.91,    .34,   1.91,    156,     14,   -.12,    .58,    .45,   1.05,   1.28,   1.17,    .05,     58,   80.7,
       44,      00,   191207,   3.91,   74.3,   -.16,   1.55,   -.49,   1.25,    301,      0,   -.46,    -.4,    .23,   1.09,    .99,    1.3,   -.04,   63.8,   84.7,
       44,      00,   191208,   2.08,   72.3,   -.92,    .62,  -2.31,   -.81,    239,      4,  -1.73,  -1.27,  -1.16,    .42,    .29,    .44,   -.22,     61,   83.6,
       44,      00,   191209,   5.37,     70,   -.44,    .94,   1.15,    .05,    175,     17,    .96,   -.06,   -.32,    .03,    .52,    .89,    .17,   59.8,   80.2,
       44,      00,   191210,   1.29,   57.4,  -1.18,  -1.18,  -2.35,  -1.18,     18,    241,   -1.2,    .05,   -.76,   -.38,    .29,    .39,   -.25,   44.9,   69.9,
       44,      00,   191211,   2.43,   44.6,  -1.52,  -1.52,  -1.41,  -1.52,      0,    591,    -.2,  -1.02,   -.12,   -.92,    .25,     .1,   -.14,   32.4,   56.9,
       44,      00,   191212,   3.03,   38.4,  -1.57,  -1.57,    -.6,  -1.57,      0,    817,   -.09,   -.25,   -.95,   -.96,   -.48,      0,      0,   27.2,   49.5,
       44,      00,   191301,   3.23,   42.7,  -1.54,  -1.54,   -.42,  -1.54,      5,    690,    .13,   -.04,    -.2,    -.8,    -.5,    .11,   -.18,   31.5,   53.9,
       44,      00,   191302,   1.97,   37.2,  -1.87,  -1.87,  -1.46,  -1.87,      0,    784,   -.77,   -.55,   -.49,   -.48,  -1.12,   -.03,   -.22,   26.4,   47.9,
       44,      00,   191303,   5.05,   48.3,    .42,  -1.25,   1.27,   -.58,      4,    512,    .96,    .27,     .2,   -.57,    -.8,   -.43,    .01,     37,   59.6,
       44,      00,   191304,   3.35,   54.1,     .4,  -1.11,    .04,   -.37,      2,    320,    .06,    .68,    .17,   -.01,   -.61,   -.45,   -.07,   42.3,   65.9,
       44,      00,   191305,   5.19,   63.6,    .85,    .85,   1.48,    .85,     64,    103,     .9,     .7,   1.05,    .37,    .16,   -.49,    .48,   50.8,   76.4,
       44,      00,   191306,   3.85,   70.6,    .87,    .87,    .33,    .87,    186,      8,   -.01,    .58,    .47,    .39,   -.21,   -.51,    .47,   59.2,     82,
       44,      00,   191307,   4.31,   75.4,    .72,    .72,   -.18,    .72,    330,      0,   -.13,   -.11,    .37,    .28,    .12,   -.39,    .73,   64.7,   86.2,
       44,      00,   191308,   4.31,   72.5,    .71,    .71,    .19,    .71,    241,      0,    .23,   -.04,   -.09,    .57,    .18,    .07,    .45,   62.3,   82.7,
       44,      00,   191309,   3.65,   65.5,    .74,    .74,    .32,    .74,     87,     59,    .24,    .14,      0,    .26,    .21,   -.23,    .53,     55,     76,
       44,      00,   191310,   3.94,   56.7,    .92,    .92,    .76,    .92,     15,    257,    .55,    .41,    .34,    .45,     .4,    .24,    .42,   46.1,   67.2,
       44,      00,   191311,   2.42,   46.5,   -.11,   -.11,   -.33,    .71,      0,    554,    -.2,    .22,    .17,    .06,    .55,    .18,     .2,   34.1,   58.8,
       44,      00,   191312,   2.57,   39.4,   -.28,   -.28,   -.55,    .46,      0,    794,   -.47,    -.5,   -.08,   -.13,    .17,    .14,    .15,   29.3,   49.5,
       44,      00,   191401,    3.4,   37.8,   -.18,   -.18,    .23,    .48,      0,    845,    .26,    -.2,   -.33,   -.08,    .19,    .15,    .21,   28.2,   47.4,
       44,      00,   191402,   3.16,   31.8,   -.01,   -.01,    .46,    .59,      0,    945,    .22,    .25,   -.07,   -.01,   -.09,    .42,    .24,   20.9,   42.6,
